Name	MS2FormulaType	Q1	Q3	CE	Polarity	Formula	MS2Formula	IntegrationStartTime	IntegrationEndTime	Tags
LPE_18:1	ConstantNeutralLoss	480.30846589910055	339.2893715295006		Positive	C23H47O7N1P1	C2H8O4N1P1	0	120	
LPE_18:2	ConstantNeutralLoss	478.29281583496055	337.2737214653606		Positive	C23H45O7N1P1	C2H8O4N1P1	0	120	
LPE_18:3	ConstantNeutralLoss	476.27716577082055	335.2580714012206		Positive	C23H43O7N1P1	C2H8O4N1P1	0	120	
LPE_18:4	ConstantNeutralLoss	474.26151570668054	333.2424213370806		Positive	C23H41O7N1P1	C2H8O4N1P1	0	120	
LPE_18:5	ConstantNeutralLoss	472.2458656425406	331.2267712729406		Positive	C23H39O7N1P1	C2H8O4N1P1	0	120	
LPE_20:0	ConstantNeutralLoss	510.35541609152057	369.33632172192057		Positive	C25H53O7N1P1	C2H8O4N1P1	0	120	
LPE_20:1	ConstantNeutralLoss	508.33976602738056	367.32067165778057		Positive	C25H51O7N1P1	C2H8O4N1P1	0	120	
LPE_20:2	ConstantNeutralLoss	506.32411596324056	365.30502159364056		Positive	C25H49O7N1P1	C2H8O4N1P1	0	120	
LPE_20:3	ConstantNeutralLoss	504.30846589910055	363.2893715295006		Positive	C25H47O7N1P1	C2H8O4N1P1	0	120	
LPE_20:4	ConstantNeutralLoss	502.29281583496055	361.2737214653606		Positive	C25H45O7N1P1	C2H8O4N1P1	0	120	
LPE_20:5	ConstantNeutralLoss	500.27716577082055	359.2580714012206		Positive	C25H43O7N1P1	C2H8O4N1P1	0	120	
LPE_20:6	ConstantNeutralLoss	498.26151570668054	357.2424213370806		Positive	C25H41O7N1P1	C2H8O4N1P1	0	120	
LPE_20:7	ConstantNeutralLoss	496.2458656425406	355.2267712729406		Positive	C25H39O7N1P1	C2H8O4N1P1	0	120	
LPE_22:0	ConstantNeutralLoss	538.3867162198005	397.3676218502006		Positive	C27H57O7N1P1	C2H8O4N1P1	0	120	
LPE_22:1	ConstantNeutralLoss	536.3710661556605	395.3519717860606		Positive	C27H55O7N1P1	C2H8O4N1P1	0	120	
LPE_22:4	ConstantNeutralLoss	530.3241159632405	389.30502159364056		Positive	C27H49O7N1P1	C2H8O4N1P1	0	120	
LPE_22:5	ConstantNeutralLoss	528.3084658991005	387.2893715295006		Positive	C27H47O7N1P1	C2H8O4N1P1	0	120	
LPE_22:6	ConstantNeutralLoss	526.2928158349605	385.2737214653606		Positive	C27H45O7N1P1	C2H8O4N1P1	0	120	
LPE_22:7	ConstantNeutralLoss	524.2771657708205	383.2580714012206		Positive	C27H43O7N1P1	C2H8O4N1P1	0	120	
LPE_22:8	ConstantNeutralLoss	522.2615157066805	381.2424213370806		Positive	C27H41O7N1P1	C2H8O4N1P1	0	120	
LPE_24:0	ConstantNeutralLoss	566.4180163480805	425.3989219784806		Positive	C29H61O7N1P1	C2H8O4N1P1	0	120	
LPE_24:1	ConstantNeutralLoss	564.4023662839405	423.3832719143406		Positive	C29H59O7N1P1	C2H8O4N1P1	0	120	
LPE_24:2	ConstantNeutralLoss	562.3867162198005	421.3676218502006		Positive	C29H57O7N1P1	C2H8O4N1P1	0	120	
LPE_24:3	ConstantNeutralLoss	560.3710661556605	419.3519717860606		Positive	C29H55O7N1P1	C2H8O4N1P1	0	120	
LPE_24:4	ConstantNeutralLoss	558.3554160915205	417.33632172192057		Positive	C29H53O7N1P1	C2H8O4N1P1	0	120	
LPE_24:5	ConstantNeutralLoss	556.3397660273805	415.32067165778057		Positive	C29H51O7N1P1	C2H8O4N1P1	0	120	
LPE_24:6	ConstantNeutralLoss	554.3241159632405	413.30502159364056		Positive	C29H49O7N1P1	C2H8O4N1P1	0	120	
LPE_24:7	ConstantNeutralLoss	552.3084658991005	411.2893715295006		Positive	C29H47O7N1P1	C2H8O4N1P1	0	120	
LPE_24:8	ConstantNeutralLoss	550.2928158349605	409.2737214653606		Positive	C29H45O7N1P1	C2H8O4N1P1	0	120	
LPS_10:0	ConstantNeutralLoss	412.17419178491946	325.14216338064944		Negative	C16H31O9N1P1	C3H5O2N1P0	0	120	
LPS_10:1	ConstantNeutralLoss	410.15854172077945	323.12651331650943		Negative	C16H29O9N1P1	C3H5O2N1P0	0	120	
LPS_12:0	ConstantNeutralLoss	440.20549191319947	353.17346350892944		Negative	C18H35O9N1P1	C3H5O2N1P0	0	120	
LPS_12:1	ConstantNeutralLoss	438.18984184905946	351.15781344478944		Negative	C18H33O9N1P1	C3H5O2N1P0	0	120	
LPS_14:0	ConstantNeutralLoss	468.2367920414795	381.2047636372094		Negative	C20H39O9N1P1	C3H5O2N1P0	0	120	
LPS_14:1	ConstantNeutralLoss	466.22114197733947	379.18911357306945		Negative	C20H37O9N1P1	C3H5O2N1P0	0	120	
LPS_14:2	ConstantNeutralLoss	464.20549191319947	377.17346350892944		Negative	C20H35O9N1P1	C3H5O2N1P0	0	120	
LPS_15:0	ConstantNeutralLoss	482.2524421056194	395.2204137013494		Negative	C21H41O9N1P1	C3H5O2N1P0	0	120	
LPS_15:1	ConstantNeutralLoss	480.2367920414795	393.2047636372094		Negative	C21H39O9N1P1	C3H5O2N1P0	0	120	
LPS_15:2	ConstantNeutralLoss	478.22114197733947	391.18911357306945		Negative	C21H37O9N1P1	C3H5O2N1P0	0	120	
LPS_16:0	ConstantNeutralLoss	496.2680921697594	409.2360637654894		Negative	C22H43O9N1P1	C3H5O2N1P0	0	120	
LPS_16:1	ConstantNeutralLoss	494.2524421056194	407.22041370134946		Negative	C22H41O9N1P1	C3H5O2N1P0	0	120	
LPS_16:2	ConstantNeutralLoss	492.2367920414795	405.20476363720945		Negative	C22H39O9N1P1	C3H5O2N1P0	0	120	
LPS_16:3	ConstantNeutralLoss	490.22114197733947	403.18911357306945		Negative	C22H37O9N1P1	C3H5O2N1P0	0	120	
LPS_17:0	ConstantNeutralLoss	510.28374223389943	423.2517138296294		Negative	C23H45O9N1P1	C3H5O2N1P0	0	120	
LPS_17:1	ConstantNeutralLoss	508.2680921697594	421.2360637654894		Negative	C23H43O9N1P1	C3H5O2N1P0	0	120	
LPS_17:2	ConstantNeutralLoss	506.2524421056194	419.22041370134946		Negative	C23H41O9N1P1	C3H5O2N1P0	0	120	
LPS_17:3	ConstantNeutralLoss	504.2367920414795	417.20476363720945		Negative	C23H39O9N1P1	C3H5O2N1P0	0	120	
LPS_18:0	ConstantNeutralLoss	524.2993922980395	437.2673638937694		Negative	C24H47O9N1P1	C3H5O2N1P0	0	120	
LPS_18:1	ConstantNeutralLoss	522.2837422338995	435.2517138296294		Negative	C24H45O9N1P1	C3H5O2N1P0	0	120	
LPS_18:2	ConstantNeutralLoss	520.2680921697595	433.2360637654894		Negative	C24H43O9N1P1	C3H5O2N1P0	0	120	
LPS_18:3	ConstantNeutralLoss	518.2524421056195	431.22041370134946		Negative	C24H41O9N1P1	C3H5O2N1P0	0	120	
LPS_18:4	ConstantNeutralLoss	516.2367920414795	429.20476363720945		Negative	C24H39O9N1P1	C3H5O2N1P0	0	120	
LPS_18:5	ConstantNeutralLoss	514.2211419773395	427.18911357306945		Negative	C24H37O9N1P1	C3H5O2N1P0	0	120	
LPS_20:0	ConstantNeutralLoss	552.3306924263195	465.2986640220494		Negative	C26H51O9N1P1	C3H5O2N1P0	0	120	
LPS_20:1	ConstantNeutralLoss	550.3150423621795	463.2830139579094		Negative	C26H49O9N1P1	C3H5O2N1P0	0	120	
LPS_20:2	ConstantNeutralLoss	548.2993922980395	461.2673638937694		Negative	C26H47O9N1P1	C3H5O2N1P0	0	120	
LPS_20:3	ConstantNeutralLoss	546.2837422338995	459.2517138296294		Negative	C26H45O9N1P1	C3H5O2N1P0	0	120	
LPS_20:4	ConstantNeutralLoss	544.2680921697595	457.2360637654894		Negative	C26H43O9N1P1	C3H5O2N1P0	0	120	
LPS_20:5	ConstantNeutralLoss	542.2524421056195	455.22041370134946		Negative	C26H41O9N1P1	C3H5O2N1P0	0	120	
LPS_20:6	ConstantNeutralLoss	540.2367920414795	453.20476363720945		Negative	C26H39O9N1P1	C3H5O2N1P0	0	120	
LPS_20:7	ConstantNeutralLoss	538.2211419773395	451.18911357306945		Negative	C26H37O9N1P1	C3H5O2N1P0	0	120	
LPS_22:0	ConstantNeutralLoss	580.3619925545995	493.32996415032943		Negative	C28H55O9N1P1	C3H5O2N1P0	0	120	
LPS_22:1	ConstantNeutralLoss	578.3463424904595	491.3143140861894		Negative	C28H53O9N1P1	C3H5O2N1P0	0	120	
LPS_22:4	ConstantNeutralLoss	572.2993922980395	485.2673638937694		Negative	C28H47O9N1P1	C3H5O2N1P0	0	120	
LPS_22:5	ConstantNeutralLoss	570.2837422338995	483.2517138296294		Negative	C28H45O9N1P1	C3H5O2N1P0	0	120	
LPS_22:6	ConstantNeutralLoss	568.2680921697595	481.2360637654894		Negative	C28H43O9N1P1	C3H5O2N1P0	0	120	
LPS_22:7	ConstantNeutralLoss	566.2524421056195	479.22041370134946		Negative	C28H41O9N1P1	C3H5O2N1P0	0	120	
LPS_22:8	ConstantNeutralLoss	564.2367920414796	477.20476363720945		Negative	C28H39O9N1P1	C3H5O2N1P0	0	120	
LPS_24:0	ConstantNeutralLoss	608.3932926828795	521.3612642786095		Negative	C30H59O9N1P1	C3H5O2N1P0	0	120	
LPS_24:1	ConstantNeutralLoss	606.3776426187395	519.3456142144695		Negative	C30H57O9N1P1	C3H5O2N1P0	0	120	
LPS_24:2	ConstantNeutralLoss	604.3619925545995	517.3299641503295		Negative	C30H55O9N1P1	C3H5O2N1P0	0	120	
LPS_24:3	ConstantNeutralLoss	602.3463424904595	515.3143140861895		Negative	C30H53O9N1P1	C3H5O2N1P0	0	120	
LPS_24:4	ConstantNeutralLoss	600.3306924263195	513.2986640220495		Negative	C30H51O9N1P1	C3H5O2N1P0	0	120	
LPS_24:5	ConstantNeutralLoss	598.3150423621795	511.2830139579094		Negative	C30H49O9N1P1	C3H5O2N1P0	0	120	
LPS_24:6	ConstantNeutralLoss	596.2993922980395	509.2673638937694		Negative	C30H47O9N1P1	C3H5O2N1P0	0	120	
LPS_24:7	ConstantNeutralLoss	594.2837422338995	507.2517138296294		Negative	C30H45O9N1P1	C3H5O2N1P0	0	120	
LPS_24:8	ConstantNeutralLoss	592.2680921697595	505.2360637654894		Negative	C30H43O9N1P1	C3H5O2N1P0	0	120	
LPI_10:0	ConstantProduct	487.1949867991495	241.01187748708944		Negative	C19H36O12N0P1	C6H10O8N0P1	0	120	
LPI_10:1	ConstantProduct	485.1793367350095	241.01187748708944		Negative	C19H34O12N0P1	C6H10O8N0P1	0	120	
LPI_12:0	ConstantProduct	515.2262869274294	241.01187748708944		Negative	C21H40O12N0P1	C6H10O8N0P1	0	120	
LPI_12:1	ConstantProduct	513.2106368632894	241.01187748708944		Negative	C21H38O12N0P1	C6H10O8N0P1	0	120	
LPI_14:0	ConstantProduct	543.2575870557095	241.01187748708944		Negative	C23H44O12N0P1	C6H10O8N0P1	0	120	
LPI_14:1	ConstantProduct	541.2419369915694	241.01187748708944		Negative	C23H42O12N0P1	C6H10O8N0P1	0	120	
LPI_14:2	ConstantProduct	539.2262869274294	241.01187748708944		Negative	C23H40O12N0P1	C6H10O8N0P1	0	120	
LPI_15:0	ConstantProduct	557.2732371198495	241.01187748708944		Negative	C24H46O12N0P1	C6H10O8N0P1	0	120	
LPI_15:1	ConstantProduct	555.2575870557095	241.01187748708944		Negative	C24H44O12N0P1	C6H10O8N0P1	0	120	
LPI_15:2	ConstantProduct	553.2419369915694	241.01187748708944		Negative	C24H42O12N0P1	C6H10O8N0P1	0	120	
LPI_16:0	ConstantProduct	571.2888871839895	241.01187748708944		Negative	C25H48O12N0P1	C6H10O8N0P1	0	120	
LPI_16:1	ConstantProduct	569.2732371198495	241.01187748708944		Negative	C25H46O12N0P1	C6H10O8N0P1	0	120	
LPI_16:2	ConstantProduct	567.2575870557095	241.01187748708944		Negative	C25H44O12N0P1	C6H10O8N0P1	0	120	
LPI_16:3	ConstantProduct	565.2419369915694	241.01187748708944		Negative	C25H42O12N0P1	C6H10O8N0P1	0	120	
LPI_17:0	ConstantProduct	585.3045372481295	241.01187748708944		Negative	C26H50O12N0P1	C6H10O8N0P1	0	120	
LPI_17:1	ConstantProduct	583.2888871839895	241.01187748708944		Negative	C26H48O12N0P1	C6H10O8N0P1	0	120	
LPI_17:2	ConstantProduct	581.2732371198495	241.01187748708944		Negative	C26H46O12N0P1	C6H10O8N0P1	0	120	
LPI_17:3	ConstantProduct	579.2575870557095	241.01187748708944		Negative	C26H44O12N0P1	C6H10O8N0P1	0	120	
LPI_18:0	ConstantProduct	599.3201873122695	241.01187748708944		Negative	C27H52O12N0P1	C6H10O8N0P1	0	120	
LPI_18:1	ConstantProduct	597.3045372481295	241.01187748708944		Negative	C27H50O12N0P1	C6H10O8N0P1	0	120	
LPI_18:2	ConstantProduct	595.2888871839895	241.01187748708944		Negative	C27H48O12N0P1	C6H10O8N0P1	0	120	
LPI_18:3	ConstantProduct	593.2732371198495	241.01187748708944		Negative	C27H46O12N0P1	C6H10O8N0P1	0	120	
LPI_18:4	ConstantProduct	591.2575870557095	241.01187748708944		Negative	C27H44O12N0P1	C6H10O8N0P1	0	120	
LPI_18:5	ConstantProduct	589.2419369915694	241.01187748708944		Negative	C27H42O12N0P1	C6H10O8N0P1	0	120	
LPI_20:0	ConstantProduct	627.3514874405495	241.01187748708944		Negative	C29H56O12N0P1	C6H10O8N0P1	0	120	
LPI_20:1	ConstantProduct	625.3358373764095	241.01187748708944		Negative	C29H54O12N0P1	C6H10O8N0P1	0	120	
LPI_20:2	ConstantProduct	623.3201873122695	241.01187748708944		Negative	C29H52O12N0P1	C6H10O8N0P1	0	120	
LPI_20:3	ConstantProduct	621.3045372481295	241.01187748708944		Negative	C29H50O12N0P1	C6H10O8N0P1	0	120	
LPI_20:4	ConstantProduct	619.2888871839895	241.01187748708944		Negative	C29H48O12N0P1	C6H10O8N0P1	0	120	
LPI_20:5	ConstantProduct	617.2732371198495	241.01187748708944		Negative	C29H46O12N0P1	C6H10O8N0P1	0	120	
LPI_20:6	ConstantProduct	615.2575870557095	241.01187748708944		Negative	C29H44O12N0P1	C6H10O8N0P1	0	120	
LPI_20:7	ConstantProduct	613.2419369915694	241.01187748708944		Negative	C29H42O12N0P1	C6H10O8N0P1	0	120	
LPI_22:0	ConstantProduct	655.3827875688295	241.01187748708944		Negative	C31H60O12N0P1	C6H10O8N0P1	0	120	
LPI_22:1	ConstantProduct	653.3671375046895	241.01187748708944		Negative	C31H58O12N0P1	C6H10O8N0P1	0	120	
LPI_22:4	ConstantProduct	647.3201873122695	241.01187748708944		Negative	C31H52O12N0P1	C6H10O8N0P1	0	120	
LPI_22:5	ConstantProduct	645.3045372481295	241.01187748708944		Negative	C31H50O12N0P1	C6H10O8N0P1	0	120	
LPI_22:6	ConstantProduct	643.2888871839895	241.01187748708944		Negative	C31H48O12N0P1	C6H10O8N0P1	0	120	
LPI_22:7	ConstantProduct	641.2732371198495	241.01187748708944		Negative	C31H46O12N0P1	C6H10O8N0P1	0	120	
LPI_22:8	ConstantProduct	639.2575870557095	241.01187748708944		Negative	C31H44O12N0P1	C6H10O8N0P1	0	120	
LPI_24:0	ConstantProduct	683.4140876971095	241.01187748708944		Negative	C33H64O12N0P1	C6H10O8N0P1	0	120	
LPI_24:1	ConstantProduct	681.3984376329695	241.01187748708944		Negative	C33H62O12N0P1	C6H10O8N0P1	0	120	
LPI_24:2	ConstantProduct	679.3827875688295	241.01187748708944		Negative	C33H60O12N0P1	C6H10O8N0P1	0	120	
LPI_24:3	ConstantProduct	677.3671375046895	241.01187748708944		Negative	C33H58O12N0P1	C6H10O8N0P1	0	120	
LPI_24:4	ConstantProduct	675.3514874405495	241.01187748708944		Negative	C33H56O12N0P1	C6H10O8N0P1	0	120	
LPI_24:5	ConstantProduct	673.3358373764095	241.01187748708944		Negative	C33H54O12N0P1	C6H10O8N0P1	0	120	
LPI_24:6	ConstantProduct	671.3201873122695	241.01187748708944		Negative	C33H52O12N0P1	C6H10O8N0P1	0	120	
LPI_24:7	ConstantProduct	669.3045372481295	241.01187748708944		Negative	C33H50O12N0P1	C6H10O8N0P1	0	120	
LPI_24:8	ConstantProduct	667.2888871839895	241.01187748708944		Negative	C33H48O12N0P1	C6H10O8N0P1	0	120	
LPC_O-16:0	ConstantProduct	482.36050147196056	184.07332101418055		Positive	C24H53O6N1P1	C5H15O4N1P1	0	120	
LPC_O-16:1	ConstantProduct	480.34485140782056	184.07332101418055		Positive	C24H51O6N1P1	C5H15O4N1P1	0	120	
LPC_O-16:2	ConstantProduct	478.32920134368055	184.07332101418055		Positive	C24H49O6N1P1	C5H15O4N1P1	0	120	
LPC_O-18:0	ConstantProduct	510.39180160024057	184.07332101418055		Positive	C26H57O6N1P1	C5H15O4N1P1	0	120	
LPC_O-18:1	ConstantProduct	508.37615153610056	184.07332101418055		Positive	C26H55O6N1P1	C5H15O4N1P1	0	120	
LPC_O-18:2	ConstantProduct	506.36050147196056	184.07332101418055		Positive	C26H53O6N1P1	C5H15O4N1P1	0	120	
LPC_O-18:3	ConstantProduct	504.34485140782056	184.07332101418055		Positive	C26H51O6N1P1	C5H15O4N1P1	0	120	
LPC_O-20:0	ConstantProduct	538.4231017285205	184.07332101418055		Positive	C28H61O6N1P1	C5H15O4N1P1	0	120	
LPC_O-20:1	ConstantProduct	536.4074516643805	184.07332101418055		Positive	C28H59O6N1P1	C5H15O4N1P1	0	120	
LPC_O-20:2	ConstantProduct	534.3918016002405	184.07332101418055		Positive	C28H57O6N1P1	C5H15O4N1P1	0	120	
LPE_O-16:0	ConstantNeutralLoss	440.31355127954055	299.2944569099406		Positive	C21H47O6N1P1	C2H8O4N1P1	0	120	
LPE_O-16:1	ConstantNeutralLoss	438.29790121540054	297.2788068458006		Positive	C21H45O6N1P1	C2H8O4N1P1	0	120	
LPE_O-16:2	ConstantNeutralLoss	436.28225115126054	295.2631567816606		Positive	C21H43O6N1P1	C2H8O4N1P1	0	120	
LPE_O-18:0	ConstantNeutralLoss	468.34485140782056	327.32575703822056		Positive	C23H51O6N1P1	C2H8O4N1P1	0	120	
LPE_O-18:1	ConstantNeutralLoss	466.32920134368055	325.31010697408055		Positive	C23H49O6N1P1	C2H8O4N1P1	0	120	
LPE_O-18:2	ConstantNeutralLoss	464.31355127954055	323.2944569099406		Positive	C23H47O6N1P1	C2H8O4N1P1	0	120	
LPE_O-18:3	ConstantNeutralLoss	462.29790121540054	321.2788068458006		Positive	C23H45O6N1P1	C2H8O4N1P1	0	120	
LPE_O-20:0	ConstantNeutralLoss	496.37615153610056	355.35705716650057		Positive	C25H55O6N1P1	C2H8O4N1P1	0	120	
LPE_O-20:1	ConstantNeutralLoss	494.36050147196056	353.34140710236056		Positive	C25H53O6N1P1	C2H8O4N1P1	0	120	
LPE_O-20:2	ConstantNeutralLoss	492.34485140782056	351.32575703822056		Positive	C25H51O6N1P1	C2H8O4N1P1	0	120	
LPS_O-16:0	ConstantNeutralLoss	482.2888276143394	395.2567992100694		Negative	C22H45O8N1P1	C3H5O2N1P0	0	120	
LPS_O-16:1	ConstantNeutralLoss	480.2731775501994	393.2411491459294		Negative	C22H43O8N1P1	C3H5O2N1P0	0	120	
LPS_O-16:2	ConstantNeutralLoss	478.2575274860594	391.22549908178945		Negative	C22H41O8N1P1	C3H5O2N1P0	0	120	
LPS_O-18:0	ConstantNeutralLoss	510.32012774261943	423.2880993383494		Negative	C24H49O8N1P1	C3H5O2N1P0	0	120	
LPS_O-18:1	ConstantNeutralLoss	508.30447767847943	421.2724492742094		Negative	C24H47O8N1P1	C3H5O2N1P0	0	120	
LPS_O-18:2	ConstantNeutralLoss	506.2888276143394	419.2567992100694		Negative	C24H45O8N1P1	C3H5O2N1P0	0	120	
LPS_O-18:3	ConstantNeutralLoss	504.2731775501994	417.2411491459294		Negative	C24H43O8N1P1	C3H5O2N1P0	0	120	
LPS_O-20:0	ConstantNeutralLoss	538.3514278708994	451.3193994666294		Negative	C26H53O8N1P1	C3H5O2N1P0	0	120	
LPS_O-20:1	ConstantNeutralLoss	536.3357778067594	449.3037494024894		Negative	C26H51O8N1P1	C3H5O2N1P0	0	120	
LPS_O-20:2	ConstantNeutralLoss	534.3201277426194	447.2880993383494		Negative	C26H49O8N1P1	C3H5O2N1P0	0	120	
LPI_O-16:0	ConstantProduct	557.3096226285695	241.01187748708944		Negative	C25H50O11N0P1	C6H10O8N0P1	0	120	
LPI_O-16:1	ConstantProduct	555.2939725644295	241.01187748708944		Negative	C25H48O11N0P1	C6H10O8N0P1	0	120	
LPI_O-16:2	ConstantProduct	553.2783225002895	241.01187748708944		Negative	C25H46O11N0P1	C6H10O8N0P1	0	120	
LPI_O-18:0	ConstantProduct	585.3409227568495	241.01187748708944		Negative	C27H54O11N0P1	C6H10O8N0P1	0	120	
LPI_O-18:1	ConstantProduct	583.3252726927095	241.01187748708944		Negative	C27H52O11N0P1	C6H10O8N0P1	0	120	
LPI_O-18:2	ConstantProduct	581.3096226285695	241.01187748708944		Negative	C27H50O11N0P1	C6H10O8N0P1	0	120	
LPI_O-18:3	ConstantProduct	579.2939725644295	241.01187748708944		Negative	C27H48O11N0P1	C6H10O8N0P1	0	120	
LPI_O-20:0	ConstantProduct	613.3722228851295	241.01187748708944		Negative	C29H58O11N0P1	C6H10O8N0P1	0	120	
LPI_O-20:1	ConstantProduct	611.3565728209895	241.01187748708944		Negative	C29H56O11N0P1	C6H10O8N0P1	0	120	
LPI_O-20:2	ConstantProduct	609.3409227568495	241.01187748708944		Negative	C29H54O11N0P1	C6H10O8N0P1	0	120	
SM_24:0;O2	ConstantProduct	565.4340007653906	184.07332101418055		Positive	C29H62O6N2P1	C5H15O4N1P1	0	120	
SM_24:1;O2	ConstantProduct	563.4183507012506	184.07332101418055		Positive	C29H60O6N2P1	C5H15O4N1P1	0	120	
SM_24:2;O2	ConstantProduct	561.4027006371106	184.07332101418055		Positive	C29H58O6N2P1	C5H15O4N1P1	0	120	
SM_26:0;O2	ConstantProduct	593.4653008936706	184.07332101418055		Positive	C31H66O6N2P1	C5H15O4N1P1	0	120	
SM_26:1;O2	ConstantProduct	591.4496508295306	184.07332101418055		Positive	C31H64O6N2P1	C5H15O4N1P1	0	120	
SM_26:2;O2	ConstantProduct	589.4340007653906	184.07332101418055		Positive	C31H62O6N2P1	C5H15O4N1P1	0	120	
SM_28:0;O2	ConstantProduct	621.4966010219505	184.07332101418055		Positive	C33H70O6N2P1	C5H15O4N1P1	0	120	
SM_28:1;O2	ConstantProduct	619.4809509578105	184.07332101418055		Positive	C33H68O6N2P1	C5H15O4N1P1	0	120	
SM_28:2;O2	ConstantProduct	617.4653008936706	184.07332101418055		Positive	C33H66O6N2P1	C5H15O4N1P1	0	120	
SM_30:0;O2	ConstantProduct	649.5279011502306	184.07332101418055		Positive	C35H74O6N2P1	C5H15O4N1P1	0	120	
SM_30:1;O2	ConstantProduct	647.5122510860906	184.07332101418055		Positive	C35H72O6N2P1	C5H15O4N1P1	0	120	
SM_30:2;O2	ConstantProduct	645.4966010219506	184.07332101418055		Positive	C35H70O6N2P1	C5H15O4N1P1	0	120	
SM_32:0;O2	ConstantProduct	677.5592012785106	184.07332101418055		Positive	C37H78O6N2P1	C5H15O4N1P1	0	120	
SM_32:1;O2	ConstantProduct	675.5435512143705	184.07332101418055		Positive	C37H76O6N2P1	C5H15O4N1P1	0	120	
SM_32:2;O2	ConstantProduct	673.5279011502306	184.07332101418055		Positive	C37H74O6N2P1	C5H15O4N1P1	0	120	
SM_24:3;O2	ConstantProduct	559.3870505729706	184.07332101418055		Positive	C29H56O6N2P1	C5H15O4N1P1	0	120	
SM_26:3;O2	ConstantProduct	587.4183507012506	184.07332101418055		Positive	C31H60O6N2P1	C5H15O4N1P1	0	120	
SM_28:3;O2	ConstantProduct	615.4496508295306	184.07332101418055		Positive	C33H64O6N2P1	C5H15O4N1P1	0	120	
SM_30:3;O2	ConstantProduct	643.4809509578106	184.07332101418055		Positive	C35H68O6N2P1	C5H15O4N1P1	0	120	
SM_32:3;O2	ConstantProduct	671.5122510860906	184.07332101418055		Positive	C37H72O6N2P1	C5H15O4N1P1	0	120	
SM_34:0;O2	ConstantProduct	705.5905014067905	184.07332101418055		Positive	C39H82O6N2P1	C5H15O4N1P1	0	120	
SM_34:1;O2	ConstantProduct	703.5748513426505	184.07332101418055		Positive	C39H80O6N2P1	C5H15O4N1P1	0	120	
SM_34:2;O2	ConstantProduct	701.5592012785106	184.07332101418055		Positive	C39H78O6N2P1	C5H15O4N1P1	0	120	
SM_34:3;O2	ConstantProduct	699.5435512143705	184.07332101418055		Positive	C39H76O6N2P1	C5H15O4N1P1	0	120	
SM_36:0;O2	ConstantProduct	733.6218015350705	184.07332101418055		Positive	C41H86O6N2P1	C5H15O4N1P1	0	120	
SM_36:1;O2	ConstantProduct	731.6061514709305	184.07332101418055		Positive	C41H84O6N2P1	C5H15O4N1P1	0	120	
SM_36:2;O2	ConstantProduct	729.5905014067905	184.07332101418055		Positive	C41H82O6N2P1	C5H15O4N1P1	0	120	
SM_36:3;O2	ConstantProduct	727.5748513426505	184.07332101418055		Positive	C41H80O6N2P1	C5H15O4N1P1	0	120	
SM_28:4;O2	ConstantProduct	613.4340007653906	184.07332101418055		Positive	C33H62O6N2P1	C5H15O4N1P1	0	120	
SM_30:4;O2	ConstantProduct	641.4653008936706	184.07332101418055		Positive	C35H66O6N2P1	C5H15O4N1P1	0	120	
SM_32:4;O2	ConstantProduct	669.4966010219506	184.07332101418055		Positive	C37H70O6N2P1	C5H15O4N1P1	0	120	
SM_34:4;O2	ConstantProduct	697.5279011502306	184.07332101418055		Positive	C39H74O6N2P1	C5H15O4N1P1	0	120	
SM_36:4;O2	ConstantProduct	725.5592012785106	184.07332101418055		Positive	C41H78O6N2P1	C5H15O4N1P1	0	120	
SM_29:0;O2	ConstantProduct	635.5122510860905	184.07332101418055		Positive	C34H72O6N2P1	C5H15O4N1P1	0	120	
SM_29:1;O2	ConstantProduct	633.4966010219505	184.07332101418055		Positive	C34H70O6N2P1	C5H15O4N1P1	0	120	
SM_29:2;O2	ConstantProduct	631.4809509578105	184.07332101418055		Positive	C34H68O6N2P1	C5H15O4N1P1	0	120	
SM_31:0;O2	ConstantProduct	663.5435512143706	184.07332101418055		Positive	C36H76O6N2P1	C5H15O4N1P1	0	120	
SM_31:1;O2	ConstantProduct	661.5279011502306	184.07332101418055		Positive	C36H74O6N2P1	C5H15O4N1P1	0	120	
SM_31:2;O2	ConstantProduct	659.5122510860906	184.07332101418055		Positive	C36H72O6N2P1	C5H15O4N1P1	0	120	
SM_33:0;O2	ConstantProduct	691.5748513426505	184.07332101418055		Positive	C38H80O6N2P1	C5H15O4N1P1	0	120	
SM_33:1;O2	ConstantProduct	689.5592012785106	184.07332101418055		Positive	C38H78O6N2P1	C5H15O4N1P1	0	120	
SM_33:2;O2	ConstantProduct	687.5435512143705	184.07332101418055		Positive	C38H76O6N2P1	C5H15O4N1P1	0	120	
SM_35:0;O2	ConstantProduct	719.6061514709305	184.07332101418055		Positive	C40H84O6N2P1	C5H15O4N1P1	0	120	
SM_35:1;O2	ConstantProduct	717.5905014067905	184.07332101418055		Positive	C40H82O6N2P1	C5H15O4N1P1	0	120	
SM_35:2;O2	ConstantProduct	715.5748513426505	184.07332101418055		Positive	C40H80O6N2P1	C5H15O4N1P1	0	120	
SM_37:0;O2	ConstantProduct	747.6374515992105	184.07332101418055		Positive	C42H88O6N2P1	C5H15O4N1P1	0	120	
SM_37:1;O2	ConstantProduct	745.6218015350705	184.07332101418055		Positive	C42H86O6N2P1	C5H15O4N1P1	0	120	
